dis_detail_id,pet,pr,tmax
7012,157.1999969482422,88.7,30.529998779296875
7013,123.9000015258789,300.7,23.779998779296875
7014,149.10000610351562,117.3,25.459999084472656
7015,176.6999969482422,135.1,27.899999618530277
7016,175.3000030517578,141.70000000000002,27.75
7017,,,
7018,140.60000610351562,41.7,27.3799991607666
7019,144.60000610351562,218.2,27.81999969482422
7020,144.5,124.6,25.01999855041504
7021,166.3000030517578,159.9,27.1299991607666
7022,206.3000030517578,105.3,30.67999839782715
7023,172.0,155.5,26.71999931335449
7024,132.90000915527344,52.8,27.899999618530277
7025,136.1999969482422,23.6,30.029998779296875
7026,141.60000610351562,218.5,25.81999969482422
7027,177.1999969482422,17.7,32.54999923706055
7028,150.1999969482422,86.9,26.07999992370605
7029,166.3000030517578,159.9,27.1299991607666
7030,118.3000030517578,114.9,23.309999465942383
7031,170.90000915527344,39.6,26.979999542236328
7032,195.1000061035156,16.3,29.229999542236328
7033,169.6999969482422,112.4,27.28999900817871
7034,191.5,18.2,28.44999885559082
7035,160.0,16.1,30.75
7036,161.5,128.9,26.76999855041504
7037,164.8000030517578,116.0,27.07999992370605
7038,170.3000030517578,165.0,27.07999992370605
7039,125.0999984741211,140.1,22.69999885559082
7040,127.20000457763672,137.4,22.57999992370605
7041,124.70000457763672,123.4,23.81999969482422
7042,155.1999969482422,48.7,24.90999984741211
7043,157.8000030517578,40.8,26.549999237060547
7044,183.90000915527344,20.4,29.479999542236328
7045,159.90000915527344,49.7,28.90999984741211
7046,155.40000915527344,74.3,27.309999465942383
7047,160.10000610351562,31.1,29.599998474121094
7048,167.10000610351562,24.9,31.26999855041504
7049,135.6999969482422,38.0,30.07999992370605
7050,151.60000610351562,160.0,26.739999771118164
7051,145.10000610351562,139.6,25.18000030517578
7052,154.60000610351562,126.5,25.8799991607666
7053,149.10000610351562,117.3,25.459999084472656
7054,200.5,103.3,29.549999237060547
7055,201.6000061035156,90.0,30.09000015258789
7056,129.5,118.4,23.729999542236328
7057,130.1999969482422,126.2,24.06999969482422
7058,131.1999969482422,129.1,24.01999855041504
7059,144.8000030517578,53.6,24.989999771118164
7060,167.60000610351562,31.8,25.03999900817871
7061,140.1999969482422,133.20000000000002,24.51999855041504
7062,144.5,124.6,25.01999855041504
7063,199.8000030517578,105.8,29.44999885559082
7064,165.5,19.0,26.01000022888184
7065,152.1999969482422,19.200000000000003,32.61000061035156
7066,127.9000015258789,198.4,24.13999938964844
7067,161.0,107.3,26.69999885559082
7068,170.3000030517578,165.0,27.07999992370605
7069,199.1999969482422,110.5,30.07999992370605
7070,141.60000610351562,154.60000000000002,26.84000015258789
7071,135.40000915527344,130.0,25.71999931335449
7072,170.40000915527344,108.4,28.979999542236328
7073,192.5,58.2,30.51999855041504
7074,180.0,91.9,29.69999885559082
7075,178.0,3.1,30.099998474121094
7076,173.40000915527344,185.3,31.479999542236328
7077,,,
7078,138.8000030517578,299.90000000000003,27.34000015258789
7079,156.10000610351562,156.20000000000002,26.78999900817871
7080,168.60000610351562,118.9,28.78999900817871
7081,172.40000915527344,104.8,29.40999984741211
7082,178.1999969482422,93.4,29.78999900817871
7083,177.90000915527344,80.4,29.739999771118164
7084,157.3000030517578,91.8,26.35999870300293
7085,180.8000030517578,71.2,29.189998626708984
7086,161.3000030517578,90.8,27.09000015258789
7087,168.8000030517578,11.5,28.03999900817871
7088,209.40000915527344,2.2,30.599998474121094
7089,203.90000915527344,3.0,29.779998779296875
7090,,,
7091,165.6999969482422,168.5,29.049999237060547
7092,159.6999969482422,154.3,27.399999618530277
7093,158.8000030517578,133.9,27.209999084472656
7094,157.90000915527344,130.9,27.11999893188477
7095,158.0,135.4,27.239999771118164
7096,173.5,79.30000000000001,28.60999870300293
7097,173.60000610351562,79.7,28.63999938964844
7098,152.40000915527344,21.8,25.88999938964844
7099,149.1999969482422,24.8,25.44999885559082
7100,158.3000030517578,3.2,25.15999984741211
7101,212.90000915527344,1.8,31.13999938964844
7102,205.1000061035156,2.5,29.229999542236328
7103,177.60000610351562,66.4,29.32999992370605
7104,130.6999969482422,199.5,30.739999771118164
7105,210.3000030517578,43.0,33.65999984741211
7106,212.6999969482422,35.2,33.57999801635742
7107,192.5,58.2,30.51999855041504
7108,183.40000915527344,61.2,30.19999885559082
7109,157.60000610351562,3.4000000000000004,24.10999870300293
7110,134.8000030517578,135.9,26.65999984741211
7111,193.5,2.0,30.309999465942383
7112,178.1999969482422,93.4,29.78999900817871
7113,160.10000610351562,177.9,27.85999870300293
7114,159.6999969482422,154.3,27.399999618530277
7115,191.90000915527344,61.0,30.809999465942383
7116,219.1000061035156,31.0,33.48999786376953
7117,218.1999969482422,31.8,33.40999984741211
7118,217.3000030517578,27.5,34.09000015258789
7119,247.6000061035156,5.300000000000001,35.90999984741211
7120,139.3000030517578,132.9,26.81999969482422
7121,140.3000030517578,133.20000000000002,26.75
7122,143.3000030517578,112.3,28.529998779296875
7123,139.6999969482422,236.5,31.399999618530277
7124,,,
7125,165.6999969482422,168.5,29.049999237060547
7126,150.8000030517578,114.9,29.959999084472656
7127,147.60000610351562,142.1,29.299999237060547
7128,156.10000610351562,156.20000000000002,26.78999900817871
7129,186.1999969482422,64.5,30.309999465942383
7130,187.6999969482422,75.8,30.40999984741211
7131,136.5,135.5,25.36999893188477
7132,138.0,135.4,25.229999542236328
7133,123.5999984741211,150.1,25.489999771118164
7134,164.6999969482422,201.2,29.78999900817871
7135,187.6999969482422,75.8,30.40999984741211
7136,180.0,91.9,29.69999885559082
7137,163.6999969482422,182.2,28.85999870300293
7138,140.5,113.9,27.649999618530277
7139,159.5,255.4,29.82999992370605
7140,160.8000030517578,110.6,29.11999893188477
7141,168.60000610351562,118.9,28.78999900817871
7142,170.40000915527344,108.4,28.979999542236328
7143,172.40000915527344,104.8,29.40999984741211
7144,178.1999969482422,93.4,29.78999900817871
7145,177.90000915527344,80.4,29.739999771118164
7146,155.6999969482422,151.8,27.979999542236328
7147,139.0,172.70000000000002,32.15999984741211
7148,140.40000915527344,174.5,31.1299991607666
7149,145.8000030517578,325.70000000000005,27.18000030517578
7150,189.40000915527344,74.10000000000001,30.61999893188477
7151,187.6999969482422,75.8,30.40999984741211
7152,187.6999969482422,75.8,30.40999984741211
7153,133.6999969482422,374.2000000000001,26.489999771118164
7154,141.60000610351562,154.60000000000002,26.84000015258789
7155,164.40000915527344,130.0,27.939998626708984
7156,177.90000915527344,80.4,29.739999771118164
7157,173.40000915527344,185.3,31.479999542236328
7158,136.1999969482422,111.0,30.979999542236328
7159,170.40000915527344,108.4,28.979999542236328
7160,180.0,91.9,29.69999885559082
7161,162.40000915527344,185.1,28.809999465942383
7162,162.0,108.8,30.31999969482422
7163,138.10000610351562,123.1,26.06999969482422
7164,168.60000610351562,118.9,28.78999900817871
7165,172.40000915527344,104.8,29.40999984741211
7166,159.6999969482422,154.3,27.399999618530277
7167,178.1999969482422,93.4,29.78999900817871
7168,184.0,9.3,28.38999938964844
7169,140.5,113.9,27.649999618530277
7170,147.40000915527344,151.6,32.21999740600586
7171,152.10000610351562,156.3,26.420000076293945
7172,156.10000610351562,156.20000000000002,26.78999900817871
7173,156.6999969482422,149.20000000000002,27.07999992370605
7174,212.6999969482422,35.2,33.57999801635742
7175,174.60000610351562,9.0,28.06999969482422
7176,210.3000030517578,43.0,33.65999984741211
7177,,,
7178,157.3000030517578,219.7,29.84000015258789
7179,130.6999969482422,154.10000000000002,26.06999969482422
7180,170.40000915527344,108.4,28.979999542236328
7181,172.40000915527344,104.8,29.40999984741211
7182,159.6999969482422,154.3,27.399999618530277
7183,180.0,91.9,29.69999885559082
7184,163.6999969482422,182.2,28.85999870300293
7185,151.40000915527344,115.0,33.0099983215332
7186,142.5,187.8,30.549999237060547
7187,156.10000610351562,156.20000000000002,26.78999900817871
7188,156.6999969482422,149.20000000000002,27.07999992370605
7189,178.1999969482422,93.4,29.78999900817871
7190,141.60000610351562,154.60000000000002,26.84000015258789
7191,221.1999969482422,23.6,34.529998779296875
7192,225.6000061035156,35.7,35.70000076293945
7193,223.6999969482422,39.0,35.40999984741211
7194,168.0,58.7,29.209999084472656
7195,152.90000915527344,43.400000000000006,27.76999855041504
7196,157.1999969482422,45.8,28.69999885559082
7197,176.10000610351562,45.8,30.149999618530277
7198,191.5,38.0,31.8799991607666
7199,183.40000915527344,40.6,30.979999542236328
7200,158.3000030517578,113.7,30.420000076293945
7201,172.5,58.5,30.17999839782715
7202,151.0,31.5,28.149999618530277
7203,197.0,37.5,32.11000061035156
7204,196.0,37.3,32.07999801635742
7205,193.1000061035156,41.8,31.88999938964844
7206,200.8000030517578,33.9,32.71999740600586
7207,163.3000030517578,49.2,28.25
7208,168.90000915527344,47.400000000000006,29.3799991607666
7209,185.5,46.1,31.17999839782715
7210,171.0,57.0,30.1299991607666
7211,161.60000610351562,73.10000000000001,31.309999465942383
7212,161.10000610351562,71.3,30.959999084472656
7213,165.0,50.5,30.439998626708984
7214,174.8000030517578,48.1,29.92999839782715
7215,177.5,46.8,30.529998779296875
7216,184.6999969482422,47.6,31.34000015258789
7217,191.5,38.0,31.8799991607666
7218,182.6000061035156,36.6,30.8799991607666
7219,183.3000030517578,35.9,30.82999992370605
7220,188.8000030517578,36.9,31.3799991607666
7221,189.40000915527344,28.5,31.5
7222,194.1000061035156,26.0,31.17999839782715
7223,194.3000030517578,28.0,32.65999984741211
7224,161.3000030517578,39.1,33.939998626708984
7225,152.90000915527344,110.8,28.35999870300293
7226,157.1999969482422,45.8,28.69999885559082
7227,157.6999969482422,32.800000000000004,29.15999984741211
7228,184.6999969482422,47.6,31.34000015258789
7229,215.40000915527344,42.900000000000006,34.779998779296875
7230,204.0,27.1,32.77000045776367
7231,151.6999969482422,45.2,28.59000015258789
7232,164.8000030517578,51.1,30.920000076293945
7233,176.10000610351562,45.8,30.149999618530277
7234,168.90000915527344,48.900000000000006,29.299999237060547
7235,184.3000030517578,47.2,32.529998779296875
7236,,,
7237,,,
7238,196.0,37.3,32.07999801635742
7239,191.5,38.0,31.8799991607666
7240,191.5,38.0,31.8799991607666
7241,153.40000915527344,35.2,27.3799991607666
7242,154.10000610351562,37.5,27.170000076293945
7243,157.40000915527344,117.2,30.349998474121094
7244,164.40000915527344,103.9,32.209999084472656
7245,185.5,46.1,31.17999839782715
7246,155.40000915527344,48.5,29.6299991607666
7247,187.90000915527344,44.0,33.040000915527344
7248,172.5,58.5,30.17999839782715
7249,85.5999984741211,105.5,27.01999855041504
7250,162.3000030517578,57.2,29.279998779296875
7251,168.60000610351562,43.400000000000006,31.90999984741211
7252,148.40000915527344,50.7,27.5
7253,174.8000030517578,48.1,29.92999839782715
7254,164.5,50.6,28.849998474121094
7255,195.40000915527344,41.6,32.040000915527344
7256,184.6999969482422,47.6,31.34000015258789
7257,193.1000061035156,41.8,31.88999938964844
7258,154.5,27.4,28.489999771118164
7259,155.1999969482422,27.200000000000003,28.920000076293945
7260,146.6999969482422,29.700000000000003,27.599998474121094
7261,156.1999969482422,50.2,27.799999237060547
7262,161.8000030517578,48.6,28.84000015258789
7263,193.1000061035156,41.8,31.88999938964844
7264,215.40000915527344,42.900000000000006,34.779998779296875
7265,225.6000061035156,35.7,35.70000076293945
7266,154.40000915527344,31.700000000000003,28.349998474121094
7267,158.0,30.5,28.809999465942383
7268,158.6999969482422,32.0,28.739999771118164
7269,167.1999969482422,48.5,29.26000022888184
7270,183.40000915527344,40.6,30.979999542236328
7271,223.6999969482422,39.0,35.40999984741211
7272,161.60000610351562,73.10000000000001,31.309999465942383
7273,168.0,58.7,29.209999084472656
7274,176.10000610351562,45.8,30.149999618530277
7275,225.1999969482422,30.8,35.20000076293945
7276,229.8000030517578,26.700000000000003,35.66999816894531
7277,212.5,14.7,31.56999969482422
7278,185.5,46.1,31.17999839782715
7279,179.5,25.5,34.27000045776367
7280,184.6999969482422,47.6,31.34000015258789
7281,197.0,37.5,32.11000061035156
7282,191.5,38.0,31.8799991607666
7283,199.1999969482422,15.2,31.279998779296875
7284,232.90000915527344,2.5,34.369998931884766
7285,236.0,23.3,36.16999816894531
7286,171.0,57.0,30.1299991607666
7287,155.40000915527344,48.5,29.6299991607666
7288,172.5,58.5,30.17999839782715
7289,174.8000030517578,48.1,29.92999839782715
7290,200.8000030517578,33.9,32.71999740600586
7291,229.8000030517578,26.700000000000003,35.66999816894531
7292,157.10000610351562,87.5,29.299999237060547
7293,156.90000915527344,64.10000000000001,32.04999923706055
7294,161.1999969482422,74.0,33.880001068115234
7295,191.5,38.0,31.8799991607666
7296,161.3000030517578,39.1,33.939998626708984
7297,157.1999969482422,45.8,28.69999885559082
7298,248.3000030517578,4.6000000000000005,37.709999084472656
7299,168.90000915527344,48.900000000000006,29.299999237060547
7300,164.5,50.6,28.849998474121094
7301,197.5,13.6,32.04999923706055
7302,184.3000030517578,47.2,32.529998779296875
7303,,,
7304,187.90000915527344,44.0,33.040000915527344
7305,,,
7306,156.1999969482422,50.2,27.799999237060547
7307,158.3000030517578,50.7,28.15999984741211
7308,176.10000610351562,45.8,30.149999618530277
7309,177.5,46.8,30.529998779296875
7310,197.90000915527344,12.8,30.65999984741211
7311,231.40000915527344,3.7,34.07999801635742
7312,236.0,23.3,36.16999816894531
7313,230.1999969482422,31.200000000000003,35.959999084472656
7314,185.5,46.1,31.17999839782715
7315,171.90000915527344,55.6,30.60999870300293
7316,179.0,42.7,31.979999542236328
7317,160.10000610351562,37.8,32.880001068115234
7318,160.6999969482422,55.2,31.84000015258789
7319,159.6999969482422,118.7,30.03999900817871
7320,165.0,50.5,30.439998626708984
7321,174.8000030517578,48.1,29.92999839782715
7322,162.40000915527344,48.1,28.81999969482422
7323,162.0,47.7,28.779998779296875
7324,162.10000610351562,48.3,28.76999855041504
7325,184.6999969482422,47.6,31.34000015258789
7326,173.0,23.6,27.0
7327,164.40000915527344,103.9,32.209999084472656
7328,159.10000610351562,58.7,28.81999969482422
7329,185.5,27.4,33.029998779296875
7330,179.5,25.5,34.27000045776367
7331,172.1999969482422,45.7,30.709999084472656
7332,152.90000915527344,110.8,28.35999870300293
7333,225.6000061035156,35.7,35.70000076293945
7334,168.3000030517578,27.3,25.78999900817871
7335,206.90000915527344,12.9,29.959999084472656
7336,215.40000915527344,42.900000000000006,34.779998779296875
7337,223.6999969482422,39.0,35.40999984741211
7338,150.5,37.3,29.489999771118164
7339,127.4000015258789,57.2,25.90999984741211
7340,129.60000610351562,37.6,28.26000022888184
7341,158.5,36.9,30.07999992370605
7342,167.8000030517578,41.2,30.989999771118164
7343,161.10000610351562,38.400000000000006,30.279998779296875
7344,169.1999969482422,3.3000000000000003,30.0
7345,133.10000610351562,109.9,30.479999542236328
7346,156.0,35.1,30.35999870300293
7347,138.5,92.7,31.299999237060547
7348,125.5999984741211,36.9,27.529998779296875
7349,164.40000915527344,37.4,30.809999465942383
7350,167.60000610351562,39.900000000000006,31.19999885559082
7351,179.8000030517578,2.1,31.07999992370605
7352,155.1999969482422,38.6,31.599998474121094
7353,167.60000610351562,39.900000000000006,31.19999885559082
7354,164.0,37.3,30.6299991607666
7355,154.5,35.0,30.65999984741211
7356,130.90000915527344,35.7,29.689998626708984
7357,137.6999969482422,91.9,31.559999465942383
7358,157.40000915527344,35.800000000000004,29.92999839782715
7359,161.10000610351562,38.400000000000006,30.279998779296875
7360,218.6000061035156,1.7000000000000002,35.72999954223633
7361,166.90000915527344,1.0,28.459999084472656
7362,130.6999969482422,34.5,29.299999237060547
7363,167.60000610351562,46.0,31.059999465942383
7364,178.0,1.4,31.549999237060547
7365,129.60000610351562,37.6,28.26000022888184
7366,124.0,37.7,27.420000076293945
7367,128.0,35.6,28.56999969482422
7368,139.40000915527344,49.6,34.81999969482422
7369,134.40000915527344,77.2,29.26999855041504
7370,133.8000030517578,81.2,30.82999992370605
7371,140.60000610351562,34.800000000000004,30.71999931335449
7372,158.5,36.9,30.07999992370605
7373,147.90000915527344,41.0,28.90999984741211
7374,,,
7375,218.1000061035156,0.6000000000000001,37.18999862670898
7376,164.0,37.3,30.6299991607666
7377,130.1999969482422,69.8,33.20000076293945
7378,,,
7379,,,
7380,139.60000610351562,97.1,32.29999923706055
7381,133.0,69.8,32.34000015258789
7382,130.90000915527344,66.60000000000001,32.349998474121094
7383,118.20000457763672,110.8,25.279998779296875
7384,143.8000030517578,52.5,29.439998626708984
7385,144.60000610351562,41.900000000000006,28.40999984741211
7386,157.40000915527344,35.800000000000004,29.92999839782715
7387,164.40000915527344,37.4,30.809999465942383
7388,169.0,42.400000000000006,31.11999893188477
7389,167.8000030517578,41.2,30.989999771118164
7390,167.8000030517578,41.2,30.989999771118164
7391,207.1000061035156,43.400000000000006,34.439998626708984
7392,131.10000610351562,32.5,28.32999992370605
7393,123.70000457763672,36.1,27.029998779296875
7394,128.5,17.900000000000002,26.1299991607666
7395,202.1000061035156,48.3,34.36000061035156
7396,154.40000915527344,41.7,31.56999969482422
7397,170.0,36.1,33.71999740600586
7398,136.0,55.900000000000006,33.32999801635742
7399,129.8000030517578,67.8,33.05999755859375
7400,128.0,69.2,32.38999938964844
7401,142.6999969482422,28.0,31.739999771118164
7402,125.5999984741211,38.1,27.76999855041504
7403,169.3000030517578,41.0,31.349998474121094
7404,167.60000610351562,39.900000000000006,31.19999885559082
7405,129.40000915527344,30.6,28.099998474121094
7406,134.1999969482422,35.5,28.06999969482422
7407,124.8000030517578,23.200000000000003,25.15999984741211
7408,138.6999969482422,53.7,33.47999954223633
7409,161.10000610351562,38.400000000000006,30.279998779296875
7410,191.3000030517578,66.8,33.90999984741211
7411,127.20000457763672,30.700000000000003,26.6299991607666
7412,132.0,37.3,27.81999969482422
7413,132.60000610351562,34.2,28.189998626708984
7414,128.90000915527344,34.300000000000004,26.19999885559082
7415,132.6999969482422,100.3,30.35999870300293
7416,126.5999984741211,122.4,27.1299991607666
7417,145.60000610351562,75.8,32.88999938964844
7418,133.1999969482422,75.3,32.84000015258789
7419,133.3000030517578,67.4,33.029998779296875
7420,188.40000915527344,56.400000000000006,33.459999084472656
7421,191.1000061035156,60.8,33.89999771118164
7422,224.0,0.6000000000000001,37.07999801635742
7423,150.5,37.3,29.489999771118164
7424,158.5,36.9,30.07999992370605
7425,153.0,36.2,29.299999237060547
7426,147.90000915527344,41.0,28.90999984741211
7427,161.10000610351562,38.400000000000006,30.279998779296875
7428,189.3000030517578,0.7000000000000001,33.0099983215332
7429,164.0,37.3,30.6299991607666
7430,139.6999969482422,39.900000000000006,27.61999893188477
7431,144.60000610351562,41.900000000000006,28.40999984741211
7432,147.40000915527344,42.6,29.029998779296875
7433,164.40000915527344,37.4,30.809999465942383
7434,167.60000610351562,46.0,31.059999465942383
7435,147.10000610351562,48.7,27.85999870300293
7436,150.3000030517578,47.900000000000006,28.36999893188477
7437,196.8000030517578,0.6000000000000001,31.94999885559082
7438,154.8000030517578,3.9,29.559999465942383
7439,191.1999969482422,0.6000000000000001,32.82999801635742
7440,155.1999969482422,38.6,31.599998474121094
7441,138.90000915527344,95.7,32.380001068115234
7442,202.1000061035156,48.3,34.36000061035156
7443,154.5,35.0,30.65999984741211
7444,160.6999969482422,43.1,34.80999755859375
7445,130.90000915527344,35.7,29.689998626708984
7446,156.0,35.1,30.35999870300293
7447,84.5999984741211,12.1,28.44999885559082
7448,157.40000915527344,35.800000000000004,29.92999839782715
7449,160.5,36.2,30.349998474121094
7450,167.8000030517578,41.2,30.989999771118164
7451,191.90000915527344,58.7,33.880001068115234
7452,157.5,48.0,29.399999618530277
7453,154.40000915527344,50.7,29.3799991607666
7454,161.10000610351562,48.0,29.81999969482422
7455,,,
7456,164.60000610351562,48.5,29.67999839782715
7457,169.0,42.400000000000006,31.11999893188477
7458,166.8000030517578,45.5,29.299999237060547
7459,160.6999969482422,48.400000000000006,30.40999984741211
7460,144.40000915527344,9.1,28.38999938964844
7461,179.8000030517578,2.1,31.07999992370605
7462,137.3000030517578,104.2,32.13999938964844
7463,,,
7464,129.60000610351562,37.6,28.26000022888184
7465,171.10000610351562,42.3,30.75
7466,127.4000015258789,57.2,25.90999984741211
7467,125.5999984741211,36.9,27.529998779296875
7468,129.60000610351562,37.6,28.26000022888184
7469,147.90000915527344,41.0,28.90999984741211
7470,187.8000030517578,68.0,33.5
7471,191.90000915527344,58.7,33.880001068115234
7472,130.3000030517578,16.8,26.32999992370605
7473,169.60000610351562,2.5,28.76000022888184
7474,127.70000457763672,30.200000000000003,27.84000015258789
7475,144.60000610351562,41.900000000000006,28.40999984741211
7476,145.40000915527344,43.2,28.68000030517578
7477,158.5,36.9,30.07999992370605
7478,151.3000030517578,39.3,29.28999900817871
7479,187.90000915527344,68.8,33.5099983215332
7480,178.0,1.4,31.549999237060547
7481,202.1000061035156,48.3,34.36000061035156
7482,164.0,37.3,30.6299991607666
7483,167.10000610351562,46.0,34.14999771118164
7484,157.1999969482422,42.400000000000006,33.16999816894531
7485,145.1999969482422,57.5,31.82999992370605
7486,134.5,94.5,30.059999465942383
7487,141.5,74.9,34.05999755859375
7488,140.1999969482422,35.5,30.07999992370605
7489,131.10000610351562,33.6,29.049999237060547
7490,157.40000915527344,35.800000000000004,29.92999839782715
7491,164.40000915527344,37.4,30.809999465942383
7492,133.40000915527344,4.7,25.03999900817871
7493,166.90000915527344,1.0,28.459999084472656
7494,153.0,51.7,31.15999984741211
7495,161.0,49.8,32.75
7496,163.90000915527344,35.0,32.86000061035156
7497,,,
7498,156.0,35.1,30.35999870300293
7499,135.0,90.5,29.209999084472656
7500,137.60000610351562,63.400000000000006,32.689998626708984
7501,130.6999969482422,34.5,29.299999237060547
7502,191.3000030517578,66.8,33.90999984741211
7503,133.6999969482422,4.9,24.35999870300293
7504,,,
7505,188.40000915527344,56.400000000000006,33.459999084472656
7506,191.1000061035156,60.8,33.89999771118164
7507,136.6999969482422,46.8,28.899999618530277
7508,128.0,35.6,28.56999969482422
7509,126.70000457763672,132.9,30.099998474121094
7510,135.1999969482422,70.0,29.34000015258789
7511,131.90000915527344,111.4,30.729999542236328
7512,140.10000610351562,58.0,28.53999900817871
7513,138.90000915527344,66.10000000000001,28.78999900817871
7514,123.0999984741211,18.4,26.96999931335449
7515,120.70000457763672,19.9,26.78999900817871
7516,145.6999969482422,51.900000000000006,30.479999542236328
7517,144.90000915527344,60.0,28.959999084472656
7518,140.0,56.0,29.40999984741211
7519,123.5,119.1,29.36999893188477
7520,131.10000610351562,132.6,30.799999237060547
7521,139.6999969482422,56.900000000000006,28.28999900817871
7522,141.6999969482422,58.1,28.69999885559082
7523,145.90000915527344,60.5,29.13999938964844
7524,148.3000030517578,60.6,29.689998626708984
7525,138.90000915527344,66.10000000000001,28.78999900817871
7526,118.4000015258789,22.200000000000003,26.43000030517578
7527,148.3000030517578,60.6,29.689998626708984
7528,114.0999984741211,119.3,26.849998474121094
7529,135.60000610351562,54.8,27.78999900817871
7530,134.40000915527344,60.1,27.489999771118164
7531,116.8000030517578,26.5,26.07999992370605
7532,117.5,131.9,27.68000030517578
7533,130.90000915527344,61.0,27.40999984741211
7534,133.0,63.5,27.71999931335449
7535,136.6,8.9,29.3
7536,,,
7537,117.8000030517578,63.7,24.76999855041504
7538,127.0999984741211,97.4,29.809999465942383
7539,140.10000610351562,58.0,28.53999900817871
7540,141.6999969482422,58.1,28.69999885559082
7541,133.10000610351562,61.2,27.489999771118164
7542,135.60000610351562,54.8,27.78999900817871
7543,134.40000915527344,60.1,27.489999771118164
7544,145.90000915527344,60.5,29.13999938964844
7545,143.90000915527344,77.80000000000001,28.979999542236328
7546,144.90000915527344,60.0,28.959999084472656
7547,,,
7548,131.3000030517578,59.0,27.18000030517578
7549,139.6999969482422,56.900000000000006,28.28999900817871
7550,121.4000015258789,65.2,26.5
7551,145.90000915527344,60.5,29.13999938964844
7552,146.90000915527344,65.7,29.35999870300293
7553,73.30000305175781,73.9,19.529998779296875
7554,144.0,66.3,29.149999618530277
7555,120.0999984741211,87.7,26.239999771118164
7556,132.6999969482422,97.3,27.84000015258789
7557,121.8000030517578,88.0,26.529998779296875
7558,92.3000030517578,58.5,26.11999893188477
7559,75.70000457763672,23.700000000000003,23.32999992370605
7560,61.0,37.6,20.82999992370605
7561,55.70000076293945,25.0,19.850000381469727
7562,96.20000457763672,25.8,22.89999961853028
7563,123.20000457763672,136.20000000000002,28.149999618530277
7564,117.70000457763672,133.20000000000002,27.299999237060547
7565,124.5,56.900000000000006,29.40999984741211
7566,131.40000915527344,44.0,31.59000015258789
7567,178.0,71.9,32.630001068115234
7568,148.6999969482422,51.5,30.01000022888184
7569,143.60000610351562,48.5,31.3799991607666
7570,130.1999969482422,67.5,30.549999237060547
7571,130.90000915527344,61.0,27.40999984741211
7572,133.0,63.5,27.71999931335449
7573,132.3000030517578,69.10000000000001,27.6299991607666
7574,128.8000030517578,68.60000000000001,27.28999900817871
7575,130.8000030517578,67.3,27.5
7576,146.90000915527344,65.7,29.35999870300293
7577,144.0,66.3,29.149999618530277
7578,144.0,66.3,29.149999618530277
7579,138.90000915527344,66.10000000000001,28.78999900817871
7580,138.0,55.8,24.170000076293945
7581,92.8000030517578,44.400000000000006,26.10999870300293
7582,129.40000915527344,97.6,27.60999870300293
7583,50.20000076293945,54.8,20.44999885559082
7584,130.40000915527344,95.3,27.65999984741211
7585,114.70000457763672,122.3,26.299999237060547
7586,114.4000015258789,110.5,25.799999237060547
7587,119.9000015258789,137.4,27.809999465942383
7588,138.0,89.9,28.049999237060547
7589,148.40000915527344,39.3,30.26000022888184
7590,130.90000915527344,83.60000000000001,30.6299991607666
7591,116.3000030517578,117.9,26.86999893188477
7592,136.60000610351562,58.1,27.899999618530277
7593,144.90000915527344,45.8,25.86999893188477
7594,150.10000610351562,61.1,29.899999618530277
7595,163.8000030517578,55.7,29.88999938964844
7596,144.0,66.3,29.149999618530277
7597,148.3000030517578,60.6,29.689998626708984
7598,143.90000915527344,77.80000000000001,28.979999542236328
7599,142.40000915527344,93.3,27.63999938964844
7600,139.3000030517578,91.9,28.649999618530277
7601,120.20000457763672,114.3,27.44999885559082
7602,120.3000030517578,116.8,27.809999465942383
7603,120.0999984741211,113.6,27.6299991607666
7604,132.60000610351562,7.2,28.68000030517578
7605,131.0,61.8,31.36999893188477
7606,148.3000030517578,60.6,29.689998626708984
7607,144.0,66.3,29.149999618530277
7608,166.3000030517578,60.2,31.6299991607666
7609,168.5,59.7,32.11000061035156
7610,114.70000457763672,138.6,27.1299991607666
7611,134.8000030517578,60.7,28.15999984741211
7612,134.40000915527344,60.1,27.489999771118164
7613,170.5,2.8000000000000003,32.93000030517578
7614,162.1999969482422,35.2,33.57999801635742
7615,141.3000030517578,38.5,31.88999938964844
7616,131.3000030517578,59.0,27.18000030517578
7617,121.4000015258789,65.2,26.5
7618,140.5,3.5,29.75
7619,163.40000915527344,2.3000000000000003,32.98999786376953
7620,145.6999969482422,51.900000000000006,30.479999542236328
7621,140.0,56.0,29.40999984741211
7622,123.5,119.1,29.36999893188477
7623,135.0,33.1,33.0099983215332
7624,122.4000015258789,128.8,28.979999542236328
7625,130.90000915527344,61.0,27.40999984741211
7626,136.60000610351562,58.1,27.899999618530277
7627,160.90000915527344,2.5,32.02000045776367
7628,144.90000915527344,60.0,28.959999084472656
7629,140.90000915527344,37.6,32.27000045776367
7630,140.5,37.8,32.25
7631,131.8000030517578,37.1,31.82999992370605
7632,139.6999969482422,56.900000000000006,28.28999900817871
7633,140.10000610351562,58.0,28.53999900817871
7634,141.6999969482422,58.1,28.69999885559082
7635,128.8000030517578,68.60000000000001,27.28999900817871
7636,145.90000915527344,60.5,29.13999938964844
7637,123.4000015258789,69.7,25.78999900817871
7638,117.5,131.9,27.68000030517578
7639,193.90000915527344,16.8,36.16999816894531
7640,130.1999969482422,56.1,28.15999984741211
